dataset,model,feature,importance,signed_coef
Human_HCT116,ElasticNet,codon_TCA,0.052765699829585275,-0.052765699829585275
Human_HCT116,ElasticNet,utr5_GT,0.05071794218482237,0.05071794218482237
Human_HCT116,ElasticNet,cds_GA,0.050473024042271324,0.050473024042271324
Human_HCT116,ElasticNet,codon_CCC,0.04893563087228867,0.04893563087228867
Human_HCT116,ElasticNet,utr5_AG,0.047477489421064584,0.047477489421064584
Human_HCT116,ElasticNet,utr3_AG,0.04623284033053379,-0.04623284033053379
Human_HCT116,ElasticNet,codon_CAC,0.04570757140983177,-0.04570757140983177
Human_HCT116,ElasticNet,codon_CAA,0.04396101050787567,-0.04396101050787567
Human_HCT116,ElasticNet,utr3_TA,0.04304553757955795,-0.04304553757955795
Human_HCT116,ElasticNet,codon_GAT,0.04211922361332253,0.04211922361332253
Human_HCT116,ElasticNet,codon_GCG,0.04204860089427731,0.04204860089427731
Human_HCT116,ElasticNet,utr5_G,0.04116628803608219,-0.04116628803608219
Human_HCT116,ElasticNet,codon_CAG,0.04063513927089077,0.04063513927089077
Human_HCT116,ElasticNet,utr3_CA,0.040284295449761524,-0.040284295449761524
Human_HCT116,ElasticNet,cds_AC,0.03953435871271709,0.03953435871271709
Human_HCT116,ElasticNet,codon_ACC,0.039210090783159006,0.039210090783159006
Human_HCT116,ElasticNet,codon_GGA,0.03919146676769265,0.03919146676769265
Human_HCT116,ElasticNet,utr5_T,0.03859819005320634,0.03859819005320634
Human_HCT116,ElasticNet,log_utr3,0.038444863606222617,-0.038444863606222617
Human_HCT116,ElasticNet,utr3_GT,0.035231951331983265,0.035231951331983265
Human_HCT116,ElasticNet,utr5_CA,0.03418532384588153,0.03418532384588153
Human_HCT116,RandomForest,log_cds,0.08093218321588497,
Human_HCT116,RandomForest,uAUG_count,0.04430746689765338,
Human_HCT116,RandomForest,codon_TCA,0.025902335635473086,
Human_HCT116,RandomForest,log_utr5,0.023798254028243593,
Human_HCT116,RandomForest,codon_TGT,0.02207078733701475,
Human_HCT116,RandomForest,codon_AGT,0.020580790878152216,
Human_HCT116,RandomForest,codon_AGG,0.01615232202123481,
Human_HCT116,RandomForest,codon_CAT,0.015141538173770721,
Human_HCT116,RandomForest,codon_CAA,0.013177616580390001,
Human_HCT116,RandomForest,codon_AGA,0.013064627870041494,
Human_HCT116,RandomForest,cds_CG,0.012828377857918034,
Human_HCT116,RandomForest,codon_AAG,0.012585926875604453,
Human_HCT116,RandomForest,codon_ATA,0.01235802967729203,
Human_HCT116,RandomForest,codon_GGT,0.011349997368464431,
Human_HCT116,RandomForest,codon_TTA,0.011314124480275668,
Human_HCT116,RandomForest,codon_TGC,0.009981958297031706,
Human_HCT116,RandomForest,codon_AGC,0.009906164579592303,
Human_HCT116,RandomForest,codon_GCT,0.009833405279872007,
Human_HCT116,RandomForest,codon_CCA,0.009484856902100951,
Human_HCT116,RandomForest,codon_CTA,0.009238711651584495,
Human_HCT116,RandomForest,cds_G,0.00923638000680718,
Human_HCT116,RandomForest,codon_CAC,0.009184810767754655,
Human_HCT116,RandomForest,codon_ATG,0.008661736009201493,
Human_HCT116,RandomForest,cds_GG,0.008233799311933885,
Human_HCT116,RandomForest,codon_GGC,0.008031618337591697,
Human_HCT116,RandomForest,codon_GTA,0.008008881404242399,
Human_HCT116,RandomForest,log_utr3,0.007995741864170841,
Human_HCT116,RandomForest,gc_utr5,0.007992689051494228,
Human_HCT116,RandomForest,cds_CA,0.00789731938356363,
Human_HCT116,RandomForest,codon_CGT,0.007818581348615385,
Human_HCT116,RandomForest,codon_ACA,0.00781384922676276,
Human_HCT116,RandomForest,utr3_AG,0.007641260091878048,
Human_HCT116,RandomForest,codon_GCG,0.007412016213840434,
Human_HCT116,RandomForest,cds_GC,0.007386111171522852,
Human_HCT116,RandomForest,codon_ATC,0.0072746961179404,
Human_HCT116,RandomForest,utr5_TC,0.007273470855042569,
Human_HCT116,RandomForest,utr5_GG,0.007213986041851754,
Human_HCT116,RandomForest,cds_TG,0.007116761985739193,
Human_HCT116,RandomForest,codon_TCT,0.006759894982984358,
Human_HCT116,RandomForest,utr3_GT,0.006687171404103659,
Human_HCT116,RandomForest,codon_TTG,0.006603700075835012,
Human_HCT116,RandomForest,codon_TGG,0.006578205767926264,
Human_HCT116,RandomForest,codon_TAT,0.006550200404268171,
Human_HCT116,RandomForest,codon_ACT,0.006523085237318662,
Human_HCT116,RandomForest,cds_AC,0.006410070453710152,
Human_HCT116,RandomForest,codon_CTT,0.006226590991733689,
Human_HCT116,RandomForest,utr3_GA,0.006217625407689606,
Human_HCT116,RandomForest,codon_ACC,0.0061909655201657626,
Human_HCT116,RandomForest,codon_CGA,0.006024115582693886,
Human_HCT116,RandomForest,codon_CGC,0.006020652041333185,
Human_HCT116,LightGBM,log_cds,16125.93822192587,
Human_HCT116,LightGBM,uAUG_count,7172.955610294361,
Human_HCT116,LightGBM,codon_TGT,2438.1529097477905,
Human_HCT116,LightGBM,codon_TCA,1745.6197326038964,
Human_HCT116,LightGBM,codon_AAG,1667.1983972713351,
Human_HCT116,LightGBM,codon_AGG,1513.18023717287,
Human_HCT116,LightGBM,codon_AGT,1457.8093627244234,
Human_HCT116,LightGBM,gc_utr5,1386.2038415339775,
Human_HCT116,LightGBM,codon_CAA,1347.405453952495,
Human_HCT116,LightGBM,codon_AGA,1315.0428020408144,
