dataset,model,feature,importance,signed_coef
Mouse_4T1,Lasso,codon_AAA,0.021823489646792975,-0.021823489646792975
Mouse_4T1,Lasso,cds_GT,0.02157815810470258,0.02157815810470258
Mouse_4T1,Lasso,codon_TCC,0.020986125737018482,0.020986125737018482
Mouse_4T1,Lasso,codon_CAC,0.02043448091865997,-0.02043448091865997
Mouse_4T1,Lasso,codon_GTA,0.019943153791810896,-0.019943153791810896
Mouse_4T1,Lasso,utr3_AC,0.019581140551321614,0.019581140551321614
Mouse_4T1,Lasso,codon_TAT,0.018944022168942018,-0.018944022168942018
Mouse_4T1,Lasso,utr3_AT,0.016634903857425276,-0.016634903857425276
Mouse_4T1,Lasso,utr3_AG,0.01611274136832807,-0.01611274136832807
Mouse_4T1,Lasso,codon_CGG,0.015521338060387777,-0.015521338060387777
Mouse_4T1,Lasso,log_utr5,0.015476084058602091,0.015476084058602091
Mouse_4T1,Lasso,codon_CAA,0.014709738178375804,-0.014709738178375804
Mouse_4T1,Lasso,utr5_TT,0.014071155482678248,0.014071155482678248
Mouse_4T1,Lasso,utr3_CC,0.01362559811320695,0.01362559811320695
Mouse_4T1,ElasticNet,log_cds,0.27045815287415537,0.27045815287415537
Mouse_4T1,ElasticNet,log_utr3,0.13938107488758378,0.13938107488758378
Mouse_4T1,ElasticNet,gc_full,0.09931773664048767,-0.09931773664048767
Mouse_4T1,ElasticNet,utr3_CA,0.08941171577149339,-0.08941171577149339
Mouse_4T1,ElasticNet,utr3_TA,0.07230661584162038,-0.07230661584162038
Mouse_4T1,ElasticNet,cds_AA,0.07185631837109226,0.07185631837109226
Mouse_4T1,ElasticNet,utr3_GC,0.06787302314968374,0.06787302314968374
Mouse_4T1,ElasticNet,utr3_G,0.06691548092506133,-0.06691548092506133
Mouse_4T1,ElasticNet,utr3_CT,0.06167042833098173,-0.06167042833098173
Mouse_4T1,ElasticNet,codon_GCC,0.060501320045039296,0.060501320045039296
Mouse_4T1,ElasticNet,codon_GGC,0.05472606271017447,0.05472606271017447
Mouse_4T1,ElasticNet,codon_TTA,0.05217945938780787,-0.05217945938780787
Mouse_4T1,ElasticNet,codon_AGT,0.051908068405085314,-0.051908068405085314
Mouse_4T1,ElasticNet,codon_AAG,0.051594914336506176,0.051594914336506176
Mouse_4T1,ElasticNet,utr3_AC,0.046644544617420354,0.046644544617420354
Mouse_4T1,ElasticNet,codon_AAA,0.0432043979139698,-0.0432043979139698
Mouse_4T1,ElasticNet,utr5_TC,0.042608427564642566,0.042608427564642566
Mouse_4T1,ElasticNet,cds_G,0.042256862899927874,-0.042256862899927874
Mouse_4T1,ElasticNet,utr3_TC,0.04208647659296546,0.04208647659296546
Mouse_4T1,ElasticNet,codon_GGT,0.041121664491949296,0.041121664491949296
Mouse_4T1,ElasticNet,codon_ACC,0.03985378001479484,0.03985378001479484
Mouse_4T1,ElasticNet,codon_ATA,0.0390186551003445,-0.0390186551003445
Mouse_4T1,ElasticNet,codon_TTT,0.03825738097777051,-0.03825738097777051
Mouse_4T1,ElasticNet,utr5_AG,0.038021377804660514,0.038021377804660514
Mouse_4T1,ElasticNet,cds_AT,0.03781338622555033,0.03781338622555033
Mouse_4T1,ElasticNet,utr5_CG,0.03742841616827637,0.03742841616827637
Mouse_4T1,ElasticNet,utr3_TT,0.03654931434623834,0.03654931434623834
Mouse_4T1,ElasticNet,uAUG_count,0.03634565201620839,-0.03634565201620839
Mouse_4T1,ElasticNet,cds_CG,0.036304653652716394,0.036304653652716394
Mouse_4T1,ElasticNet,codon_TGT,0.03509833791065355,-0.03509833791065355
