dataset,model,feature,importance,signed_coef
Human_HCT116,Lasso,utr5_CT,0.03736648658706628,0.03736648658706628
Human_HCT116,Lasso,codon_CAC,0.03568960122609016,-0.03568960122609016
Human_HCT116,Lasso,codon_GGA,0.03507874163798494,0.03507874163798494
Human_HCT116,Lasso,codon_GAG,0.03213512240158942,-0.03213512240158942
Human_HCT116,Lasso,codon_AAG,0.03195682678767736,0.03195682678767736
Human_HCT116,Lasso,utr3_GT,0.0319481983508417,0.0319481983508417
Human_HCT116,Lasso,codon_GGG,0.030970915644508275,-0.030970915644508275
Human_HCT116,Lasso,codon_CGT,0.030901271125841057,0.030901271125841057
Human_HCT116,Lasso,utr3_G,0.0300491998355784,-0.0300491998355784
Human_HCT116,Lasso,utr5_AT,0.0299836932500596,-0.0299836932500596
Human_HCT116,Lasso,codon_CCT,0.029950782276700196,0.029950782276700196
Human_HCT116,Lasso,utr3_TT,0.029256651518099686,0.029256651518099686
Human_HCT116,Lasso,codon_ATA,0.027846630417104935,-0.027846630417104935
Human_HCT116,Lasso,codon_CAT,0.027830374427052478,-0.027830374427052478
Human_HCT116,ElasticNet,tai,0.3724368984418505,0.3724368984418505
Human_HCT116,ElasticNet,log_cds,0.30972630233630905,-0.30972630233630905
Human_HCT116,ElasticNet,codon_TGT,0.14881864815891482,-0.14881864815891482
Human_HCT116,ElasticNet,utr5_GC,0.13753851863194455,0.13753851863194455
Human_HCT116,ElasticNet,cds_AA,0.1288053409142604,0.1288053409142604
Human_HCT116,ElasticNet,utr5_GT,0.12789610401311458,0.12789610401311458
Human_HCT116,ElasticNet,cds_CG,0.12647674388121585,0.12647674388121585
Human_HCT116,ElasticNet,codon_CGC,0.12253263585467968,0.12253263585467968
Human_HCT116,ElasticNet,codon_GTG,0.1197808986347846,-0.1197808986347846
Human_HCT116,ElasticNet,gc_full,0.10326940366689662,-0.10326940366689662
Human_HCT116,ElasticNet,codon_TGC,0.0980127609401872,-0.0980127609401872
Human_HCT116,ElasticNet,utr5_TT,0.09740814361389907,0.09740814361389907
Human_HCT116,ElasticNet,cds_G,0.09611393567127223,-0.09611393567127223
Human_HCT116,ElasticNet,cds_AT,0.09141157361484187,0.09141157361484187
Human_HCT116,ElasticNet,cds_TG,0.08767449081892673,0.08767449081892673
Human_HCT116,ElasticNet,cds_GT,0.08574331982657676,0.08574331982657676
Human_HCT116,ElasticNet,codon_GCG,0.08500359928577039,0.08500359928577039
Human_HCT116,ElasticNet,cds_TA,0.08073254465119539,0.08073254465119539
Human_HCT116,ElasticNet,utr5_AC,0.07935681248551613,0.07935681248551613
Human_HCT116,ElasticNet,uAUG_count,0.0745668815775313,-0.0745668815775313
Human_HCT116,ElasticNet,codon_CCC,0.07390920342870028,0.07390920342870028
Human_HCT116,ElasticNet,codon_AAA,0.07134391592349403,-0.07134391592349403
Human_HCT116,ElasticNet,utr5_CT,0.07090382849552937,0.07090382849552937
Human_HCT116,ElasticNet,utr5_AG,0.07054405901354856,0.07054405901354856
Human_HCT116,ElasticNet,utr5_TC,0.07030373096473828,0.07030373096473828
Human_HCT116,ElasticNet,utr5_GA,0.0687262416110025,0.0687262416110025
Human_HCT116,ElasticNet,codon_GGT,0.06698519888131811,0.06698519888131811
Human_HCT116,ElasticNet,utr3_AT,0.06507373569855839,-0.06507373569855839
Human_HCT116,ElasticNet,log_utr3,0.06418343850806085,-0.06418343850806085
Human_HCT116,ElasticNet,codon_AAT,0.06159141292449439,-0.06159141292449439
Human_HCT116,ElasticNet,codon_ACC,0.06134749286545484,0.06134749286545484
Human_HCT116,ElasticNet,utr5_CG,0.06103124925457974,0.06103124925457974
Human_HCT116,ElasticNet,codon_CCG,0.060687716834863764,0.060687716834863764
Human_HCT116,ElasticNet,cds_GC,0.057136264295855096,0.057136264295855096
Human_HCT116,ElasticNet,mfe_start,0.05439310282475404,0.05439310282475404
Human_HCT116,ElasticNet,codon_GAT,0.053241018652506925,0.053241018652506925
Human_HCT116,ElasticNet,codon_AAC,0.05252076029017597,-0.05252076029017597
Human_HCT116,ElasticNet,cds_TC,0.05062116560839485,0.05062116560839485
Human_HCT116,ElasticNet,kozak_score,0.05006216395455981,0.05006216395455981
Human_HCT116,ElasticNet,codon_GGA,0.04971466412665016,0.04971466412665016
Human_HCT116,ElasticNet,utr3_G,0.04933036656054254,-0.04933036656054254
Human_HCT116,ElasticNet,utr3_AG,0.047546141477357286,-0.047546141477357286
Human_HCT116,ElasticNet,utr3_TA,0.044270351915008166,-0.044270351915008166
Human_HCT116,ElasticNet,codon_ATC,0.04405923656279066,-0.04405923656279066
Human_HCT116,ElasticNet,codon_GGC,0.04358698290085631,0.04358698290085631
Human_HCT116,ElasticNet,codon_TTA,0.04059706091989707,-0.04059706091989707
Human_HCT116,ElasticNet,codon_ATA,0.03856241096923665,-0.03856241096923665
Human_HCT116,ElasticNet,codon_CAC,0.03777154610010795,-0.03777154610010795
Human_HCT116,ElasticNet,utr3_GT,0.03732147933553639,0.03732147933553639
Human_HCT116,ElasticNet,codon_CGT,0.03429034428108057,0.03429034428108057
Human_HCT116,LinearSVM,cds_A,1.3671889609418886,1.3671889609418886
Human_HCT116,LinearSVM,cds_G,1.2629660862215435,-1.2629660862215435
Human_HCT116,LinearSVM,gc_cds,1.238740006422302,-1.238740006422302
Human_HCT116,LinearSVM,tai,1.2187833809056159,1.2187833809056159
Human_HCT116,LinearSVM,cds_C,1.0196309927122096,-1.0196309927122096
Human_HCT116,LinearSVM,codon_AAA,0.754071560157937,-0.754071560157937
Human_HCT116,LinearSVM,cds_T,0.6670336556041739,0.6670336556041739
Human_HCT116,LinearSVM,codon_CCC,0.5458426760627478,0.5458426760627478
Human_HCT116,LinearSVM,codon_CGC,0.5415987274466191,0.5415987274466191
Human_HCT116,LinearSVM,codon_AAT,0.5097567034743502,-0.5097567034743502
Human_HCT116,LinearSVM,codon_GCG,0.49364546117067226,0.49364546117067226
Human_HCT116,LinearSVM,codon_ATT,0.4635982462892503,-0.4635982462892503
Human_HCT116,LinearSVM,codon_AAG,0.4376092121155457,-0.4376092121155457
Human_HCT116,LinearSVM,codon_CCG,0.41196229954616587,0.41196229954616587
Human_HCT116,LinearSVM,codon_CGG,0.369035586301954,0.369035586301954
Human_HCT116,LinearSVM,codon_GGC,0.36728696426589685,0.36728696426589685
Human_HCT116,LinearSVM,codon_GGG,0.3507035067694286,0.3507035067694286
Human_HCT116,LinearSVM,codon_AAC,0.31771135521634974,-0.31771135521634974
Human_HCT116,LinearSVM,codon_TGT,0.3043275304022596,-0.3043275304022596
Human_HCT116,LinearSVM,codon_GCC,0.26846631169206614,0.26846631169206614
Human_HCT116,LinearSVM,codon_TAT,0.26234076906422643,-0.26234076906422643
Human_HCT116,LinearSVM,log_cds,0.2573917831661113,-0.2573917831661113
Human_HCT116,LinearSVM,codon_ATC,0.2477648609016371,-0.2477648609016371
Human_HCT116,LinearSVM,codon_CTC,0.23388403018818654,0.23388403018818654
Human_HCT116,LinearSVM,utr5_GT,0.2313472443384145,0.2313472443384145
Human_HCT116,LinearSVM,codon_GAA,0.21977535286169342,-0.21977535286169342
Human_HCT116,LinearSVM,cds_CG,0.21078771566618099,0.21078771566618099
Human_HCT116,LinearSVM,codon_TTT,0.20329746940362514,-0.20329746940362514
Human_HCT116,LinearSVM,cds_GC,0.20054485265755,0.20054485265755
Human_HCT116,LinearSVM,codon_TGC,0.19520790505784807,-0.19520790505784807
Human_HCT116,LinearSVM,cai,0.19020301873323894,0.19020301873323894
Human_HCT116,LinearSVM,codon_TAC,0.19005952089703015,-0.19005952089703015
Human_HCT116,LinearSVM,codon_CTG,0.18925759649695745,0.18925759649695745
Human_HCT116,LinearSVM,cds_AA,0.18502678291659944,0.18502678291659944
Human_HCT116,LinearSVM,utr5_CT,0.18373825983385508,0.18373825983385508
Human_HCT116,LinearSVM,cds_AT,0.17733832184506915,0.17733832184506915
Human_HCT116,LinearSVM,codon_ACC,0.17628779378192233,0.17628779378192233
Human_HCT116,LinearSVM,codon_GGT,0.17064510108993833,0.17064510108993833
Human_HCT116,LinearSVM,codon_TCC,0.16507769077108866,0.16507769077108866
Human_HCT116,LinearSVM,utr5_GC,0.1629114597902786,0.1629114597902786
Human_HCT116,LinearSVM,codon_GTC,0.16191171061900703,0.16191171061900703
Human_HCT116,LinearSVM,cds_TG,0.15917140315135694,0.15917140315135694
Human_HCT116,LinearSVM,codon_ATA,0.15856695179046917,-0.15856695179046917
Human_HCT116,LinearSVM,codon_TCG,0.15567978546891784,0.15567978546891784
Human_HCT116,LinearSVM,cds_GG,0.15433304803142095,0.15433304803142095
Human_HCT116,LinearSVM,codon_CCA,0.15196474136249533,0.15196474136249533
Human_HCT116,LinearSVM,cds_GT,0.1488701412408567,0.1488701412408567
Human_HCT116,LinearSVM,gc_full,0.1473045332522649,-0.1473045332522649
Human_HCT116,LinearSVM,codon_CCT,0.14099232001852804,0.14099232001852804
Human_HCT116,LinearSVM,codon_GGA,0.14003262336911082,0.14003262336911082
Human_HCT116,RandomForest,log_cds,0.06974927369926454,
Human_HCT116,RandomForest,uAUG_count,0.04697000682288228,
Human_HCT116,RandomForest,log_tx,0.03647082957661481,
Human_HCT116,RandomForest,codon_TGT,0.01969047604799983,
Human_HCT116,RandomForest,codon_AGT,0.019399613785702336,
Human_HCT116,RandomForest,codon_TCA,0.019157858851904755,
Human_HCT116,RandomForest,tai,0.01780658463928615,
Human_HCT116,RandomForest,codon_CAT,0.015301496229778212,
Human_HCT116,RandomForest,codon_AGG,0.014665110416759572,
Human_HCT116,RandomForest,codon_TTA,0.013137252385080712,
Human_HCT116,RandomForest,cds_CG,0.012291291011740901,
Human_HCT116,RandomForest,codon_CAA,0.011618896503173675,
Human_HCT116,RandomForest,codon_AAG,0.01160564320701736,
Human_HCT116,RandomForest,codon_GGT,0.011336958662237016,
Human_HCT116,RandomForest,codon_AGA,0.01121915564565646,
Human_HCT116,RandomForest,codon_TGC,0.011085440785954886,
Human_HCT116,RandomForest,codon_GCT,0.009580427988652931,
Human_HCT116,RandomForest,codon_CAC,0.009403903461308425,
Human_HCT116,RandomForest,codon_AGC,0.008922721960227236,
Human_HCT116,RandomForest,cds_G,0.008683644127659294,
Human_HCT116,RandomForest,codon_ATA,0.008458478626922077,
Human_HCT116,RandomForest,codon_CCA,0.008433161787214644,
Human_HCT116,RandomForest,cds_GG,0.008404089958244947,
Human_HCT116,RandomForest,codon_ATG,0.008294667960440122,
Human_HCT116,RandomForest,codon_ACA,0.008060094482020138,
Human_HCT116,RandomForest,codon_GGC,0.007948180294010152,
Human_HCT116,RandomForest,cds_CA,0.007630733605894948,
Human_HCT116,RandomForest,codon_GCG,0.007524791688177868,
Human_HCT116,RandomForest,codon_CGT,0.007512438744638342,
Human_HCT116,RandomForest,codon_GTA,0.007350173702214932,
Human_HCT116,RandomForest,gc_utr5,0.007219421339713541,
Human_HCT116,RandomForest,log_utr3,0.00718931357972087,
Human_HCT116,RandomForest,utr5_GG,0.007009625784308145,
Human_HCT116,RandomForest,cds_TG,0.006998897403193709,
Human_HCT116,RandomForest,utr5_TC,0.00698351561516546,
Human_HCT116,RandomForest,cds_GC,0.006971353684478105,
Human_HCT116,RandomForest,codon_TGG,0.006747131864439296,
Human_HCT116,RandomForest,codon_CTA,0.006524692422526939,
Human_HCT116,RandomForest,utr3_AG,0.006316186084466547,
Human_HCT116,RandomForest,codon_ATC,0.006269356223172946,
Human_HCT116,RandomForest,codon_TCT,0.0062624734052051855,
Human_HCT116,RandomForest,utr5_AT,0.006127911825318702,
Human_HCT116,RandomForest,codon_CTT,0.006115788098433427,
