dataset,model,feature,importance,signed_coef
Mouse_4T1,LightGBM,codon_GAG,154.7843130537658,
Mouse_4T1,LightGBM,codon_CAC,153.75551012114738,
Mouse_4T1,LightGBM,codon_CTT,150.02180753694847,
Mouse_4T1,LightGBM,utr3_C,144.06536301708547,
Mouse_4T1,LightGBM,utr3_CA,137.2584399827465,
Mouse_4T1,LightGBM,codon_ATT,136.32261769467732,
Mouse_4T1,LightGBM,utr3_GA,135.27557884989074,
Mouse_4T1,LightGBM,codon_GAC,134.7174356460746,
Mouse_4T1,LightGBM,utr5_G,132.4635095069243,
Mouse_4T1,LightGBM,utr3_AC,132.40729893906973,
